index,title,document_id,modified_time,web_view_link,filename,status,error
186,【黑神話悟空】馬天霸,1uVlryGR3yRLqTMVno4cCXRbL6iF4unc9YRHd8D3oFcw,2024-09-02T11:14:10.076Z,https://docs.google.com/document/d/1uVlryGR3yRLqTMVno4cCXRbL6iF4unc9YRHd8D3oFcw/edit?usp=drivesdk,0186 - 【黑神話悟空】馬天霸.docx,ok,
187,【黑神話悟空】最強精魄排名TOP10 ,1x5lpNWndyy0CXrEr0bUbp_QWzfJBA53cYc9tY9fqcik,2024-09-01T12:45:14.009Z,https://docs.google.com/document/d/1x5lpNWndyy0CXrEr0bUbp_QWzfJBA53cYc9tY9fqcik/edit?usp=drivesdk,0187 - 【黑神話悟空】最強精魄排名TOP10.docx,ok,
188,【黑神話悟空】10個優缺點老實說,1aA70AG0pSnhgYrVhtnsVLg2dEcnrxLJX6wYjksLghKM,2024-08-31T03:31:34.199Z,https://docs.google.com/document/d/1aA70AG0pSnhgYrVhtnsVLg2dEcnrxLJX6wYjksLghKM/edit?usp=drivesdk,0188 - 【黑神話悟空】10個優缺點老實說.docx,ok,
189,【黑神話悟空】玩第四章前必看，全隱藏BOSS，隱藏支線攻略 🍉,1zu9IO2qPspxoo7eF1kKzgAlHFoi4hPyaEx4e9L5Ejvs,2024-08-28T16:54:25.883Z,https://docs.google.com/document/d/1zu9IO2qPspxoo7eF1kKzgAlHFoi4hPyaEx4e9L5Ejvs/edit?usp=drivesdk,0189 - 【黑神話悟空】玩第四章前必看，全隱藏BOSS，隱藏支線攻略 🍉.docx,ok,
190,【黑神話悟空】最離譜的5個BUG盤點 無限回血、飛天、分身，學會後輕鬆秒殺所有BOSS,1Smo7WmA4TiSBIuEn4CMVA_G0aDAr7Sw1zfTuMW6r_7A,2024-08-26T20:52:15.088Z,https://docs.google.com/document/d/1Smo7WmA4TiSBIuEn4CMVA_G0aDAr7Sw1zfTuMW6r_7A/edit?usp=drivesdk,0190 - 【黑神話悟空】最離譜的5個BUG盤點 無限回血、飛天、分身，學會後輕鬆秒殺所有BOSS.docx,ok,
191,【黑神話悟空】妖王,1jmwPRDEATPZB0j5DuReEVLBONaPmW1XlFKOe51i7jFg,2024-08-25T16:11:40.019Z,https://docs.google.com/document/d/1jmwPRDEATPZB0j5DuReEVLBONaPmW1XlFKOe51i7jFg/edit?usp=drivesdk,0191 - 【黑神話悟空】妖王.docx,ok,
192,【黑神話悟空】家園系統,1kcRGkZPLjJW6CjtNdHuHO-HdQ9sFxsX9wLzxKKNUbIU,2024-08-23T14:39:57.792Z,https://docs.google.com/document/d/1kcRGkZPLjJW6CjtNdHuHO-HdQ9sFxsX9wLzxKKNUbIU/edit?usp=drivesdk,0192 - 【黑神話悟空】家園系統.docx,ok,
193,【黑神話悟空】新手開局必看攻略，學會這10個實用技巧 ，遊戲立刻變簡單,1B04QemwmhePt-CDH6MKJ1e2ZwwhnSaXL8bmwDUQvnJs,2024-08-22T13:53:28.691Z,https://docs.google.com/document/d/1B04QemwmhePt-CDH6MKJ1e2ZwwhnSaXL8bmwDUQvnJs/edit?usp=drivesdk,0193 - 【黑神話悟空】新手開局必看攻略，學會這10個實用技巧 ，遊戲立刻變簡單.docx,ok,
194,【黑神話悟空】前期最強流派配點 |,1qAeHuhnj1z9IodJTk-zXEhzXgrr9phc5siP8Kr59mEA,2024-08-22T11:49:24.083Z,https://docs.google.com/document/d/1qAeHuhnj1z9IodJTk-zXEhzXgrr9phc5siP8Kr59mEA/edit?usp=drivesdk,0194 - 【黑神話悟空】前期最強流派配點 _.docx,ok,
195,【黑神話悟空】帶你找到黃風嶺的3個隱藏妖王，獲取超強法寶「定風珠」攻略 |,10sQSkiYoUowoXXfQIg3RI1zlG4BeCNlLrYMYx_YiQkI,2024-08-21T15:37:17.771Z,https://docs.google.com/document/d/10sQSkiYoUowoXXfQIg3RI1zlG4BeCNlLrYMYx_YiQkI/edit?usp=drivesdk,0195 - 【黑神話悟空】帶你找到黃風嶺的3個隱藏妖王，獲取超強法寶「定風珠」攻略 _.docx,ok,
196,【黑神話悟空】2個藏超深的黑風山妖王，有一個精魄錯過甚至要等下周目，玩第二關前必看,1Zuv_brAnXWvlwwJy4mjy8WkMYu1nFZfsoZX1e8BMiVg,2024-08-21T04:22:02.242Z,https://docs.google.com/document/d/1Zuv_brAnXWvlwwJy4mjy8WkMYu1nFZfsoZX1e8BMiVg/edit?usp=drivesdk,0196 - 【黑神話悟空】2個藏超深的黑風山妖王，有一個精魄錯過甚至要等下周目，玩第二關前必看.docx,ok,
197,【買前必看】黑神話悟空值得買嗎,1sH_Yg_g7ZJRpYfyjTSGYLKtkCQA6m-HigBEbyhYeKzE,2024-08-17T04:21:46.240Z,https://docs.google.com/document/d/1sH_Yg_g7ZJRpYfyjTSGYLKtkCQA6m-HigBEbyhYeKzE/edit?usp=drivesdk,0197 - 【買前必看】黑神話悟空值得買嗎.docx,ok,
198,【最新預告】《薩爾達傳說:智慧的再現》更多資訊,16l-NGkEgUX0oKjfPZbLxA4hj2Oib0z9O6hJ1EzKquwI,2024-08-14T17:42:52.810Z,https://docs.google.com/document/d/16l-NGkEgUX0oKjfPZbLxA4hj2Oib0z9O6hJ1EzKquwI/edit?usp=drivesdk,0198 - 【最新預告】《薩爾達傳說_智慧的再現》更多資訊.docx,ok,
199,【黑神話】最具壓迫感的5大妖王! 每隻都大有來頭《黑神話 : 悟空》,13yBNiO9UpFeYq6V15Bl22G9exAxyTEIsvzMw6tWfat0,2024-08-14T02:46:57.794Z,https://docs.google.com/document/d/13yBNiO9UpFeYq6V15Bl22G9exAxyTEIsvzMw6tWfat0/edit?usp=drivesdk,0199 - 【黑神話】最具壓迫感的5大妖王! 每隻都大有來頭《黑神話 _ 悟空》.docx,ok,
200,【新手必看】前期超實用的的10個小技巧，必須知道的新手攻略,1XXd4g1tm39V1mkBk4Vpny7aT_7B5EqcAXnzgja_XONU,2024-08-12T06:27:10.717Z,https://docs.google.com/document/d/1XXd4g1tm39V1mkBk4Vpny7aT_7B5EqcAXnzgja_XONU/edit?usp=drivesdk,0200 - 【新手必看】前期超實用的的10個小技巧，必須知道的新手攻略.docx,ok,
201,【買前必看】《黑神話 : 悟空》四大天王,1byDMRMlBpTHC2WLUriYwhHTWey1-KNhmj3BIXYRQbec,2024-08-12T02:14:44.957Z,https://docs.google.com/document/d/1byDMRMlBpTHC2WLUriYwhHTWey1-KNhmj3BIXYRQbec/edit?usp=drivesdk,0201 - 【買前必看】《黑神話 _ 悟空》四大天王.docx,ok,
202,【超燃】電音版念經,1ssCEIVxjp5JXvBNBU1JCLEqiqwt0kPnHkLaNJd1Risw,2024-08-11T07:30:14.867Z,https://docs.google.com/document/d/1ssCEIVxjp5JXvBNBU1JCLEqiqwt0kPnHkLaNJd1Risw/edit?usp=drivesdk,0202 - 【超燃】電音版念經.docx,ok,
203,【買前必看】《薩爾達》,1xGJdJY118iwzFKRvPCnW8AXy9WtFuDGVWFJTgUTP3_Q,2024-08-10T03:36:31.091Z,https://docs.google.com/document/d/1xGJdJY118iwzFKRvPCnW8AXy9WtFuDGVWFJTgUTP3_Q/edit?usp=drivesdk,0203 - 【買前必看】《薩爾達》.docx,ok,
204,【買前必看】《黑神話 : 悟空》買之前 10件 必需要知道的事情,1Era9vBTo1zTpZXE8RP2NXKBXrc9OVpgIqyT0zkPg7gs,2024-08-09T10:39:16.034Z,https://docs.google.com/document/d/1Era9vBTo1zTpZXE8RP2NXKBXrc9OVpgIqyT0zkPg7gs/edit?usp=drivesdk,0204 - 【買前必看】《黑神話 _ 悟空》買之前 10件 必需要知道的事情.docx,ok,
205,【新手必看】前期超實用的10個小技巧，大幅提升遊戲體驗,19_ccmFIVtKzVMDDtsXBgDJBVHrqaMGD7KYfbWPhXrLM,2024-07-20T13:26:12.474Z,https://docs.google.com/document/d/19_ccmFIVtKzVMDDtsXBgDJBVHrqaMGD7KYfbWPhXrLM/edit?usp=drivesdk,0205 - 【新手必看】前期超實用的10個小技巧，大幅提升遊戲體驗.docx,ok,
206,【一刀流】尊矣卡利亞流派構築，一刀砍死BOSS | 流派介紹 | 艾爾登法環 DLC 黃金鼠幽影,1vsoxPOt_ljfyhHPLkVxGb8zmz0ZtAPRB-Y2MeYZRU60,2024-07-12T08:15:35.446Z,https://docs.google.com/document/d/1vsoxPOt_ljfyhHPLkVxGb8zmz0ZtAPRB-Y2MeYZRU60/edit?usp=drivesdk,0206 - 【一刀流】尊矣卡利亞流派構築，一刀砍死BOSS _ 流派介紹 _ 艾爾登法環 DLC 黃金鼠幽影.docx,ok,
207,【中毒腐敗流】最新中毒流派玩法，一腳踹死對手 | 流派介紹 | 艾爾登法環 DLC 黃金鼠幽影,16ZcYGAuUaXPdg-1sNMplLvBDOTCJCew1fd2TgrRxdB8,2024-07-06T12:22:07.596Z,https://docs.google.com/document/d/16ZcYGAuUaXPdg-1sNMplLvBDOTCJCew1fd2TgrRxdB8/edit?usp=drivesdk,0207 - 【中毒腐敗流】最新中毒流派玩法，一腳踹死對手 _ 流派介紹 _ 艾爾登法環 DLC 黃金鼠幽影.docx,ok,
208,【超實用】TOP5 DLC最強防具⚔以及防具入手方式 | 艾爾登法環 DLC 黃金樹幽影,1nl-X1sqbol84hIolIcQ5h7hr0ajCoMmYzCSNzNXbviA,2024-07-03T12:13:51.262Z,https://docs.google.com/document/d/1nl-X1sqbol84hIolIcQ5h7hr0ajCoMmYzCSNzNXbviA/edit?usp=drivesdk,0208 - 【超實用】TOP5 DLC最強防具⚔以及防具入手方式 _ 艾爾登法環 DLC 黃金樹幽影.docx,ok,
209,【最恐怖BOSS 】癲火之王米德拉，詳細路線走法攻略，發癲老翁怎麼打,1faXUE5ccgMDnbY5cbhQVp1QFURNXuIiMLUWHykyFU2Y,2024-06-29T08:54:54.889Z,https://docs.google.com/document/d/1faXUE5ccgMDnbY5cbhQVp1QFURNXuIiMLUWHykyFU2Y/edit?usp=drivesdk,0209 - 【最恐怖BOSS 】癲火之王米德拉，詳細路線走法攻略，發癲老翁怎麼打.docx,ok,
210,【超無腦】TOP5 最強輪椅流派，一個比一個還離譜,1FhWaVplbPod_DThnI4gHMR6Fv4mCnIp_cIo5SJUVY-0,2024-06-28T12:48:18.365Z,https://docs.google.com/document/d/1FhWaVplbPod_DThnI4gHMR6Fv4mCnIp_cIo5SJUVY-0/edit?usp=drivesdk,0210 - 【超無腦】TOP5 最強輪椅流派，一個比一個還離譜.docx,ok,
211,【最強骨灰】硬到能單挑BOSS，DLC最強骨灰，鍛造魔像泰烏爾取得路線攻略 | 艾爾登法環 DLC 黃金樹幽影,1PsvW8H5OmF03KIpWZQQANPbPIUXlJyA6Cc66YTsrEoo,2024-06-28T06:00:16.664Z,https://docs.google.com/document/d/1PsvW8H5OmF03KIpWZQQANPbPIUXlJyA6Cc66YTsrEoo/edit?usp=drivesdk,0211 - 【最強骨灰】硬到能單挑BOSS，DLC最強骨灰，鍛造魔像泰烏爾取得路線攻略 _ 艾爾登法環 DLC 黃金樹幽影.docx,ok,
212,【完整攻略】錯過只能等下周目,1TNhvu0-tzb9oW2srP-sPgOiqrVw09NGF-WMoFm614Qc,2024-06-26T11:55:47.043Z,https://docs.google.com/document/d/1TNhvu0-tzb9oW2srP-sPgOiqrVw09NGF-WMoFm614Qc/edit?usp=drivesdk,0212 - 【完整攻略】錯過只能等下周目.docx,ok,
213,《艾爾登法環》尤彌爾支線任務攻略,117j3PjXgC1quUv5SpCEl3-Lyt05kTYhPZdIRKmPBkPM,2024-06-26T02:03:08.924Z,https://docs.google.com/document/d/117j3PjXgC1quUv5SpCEl3-Lyt05kTYhPZdIRKmPBkPM/edit?usp=drivesdk,0213 - 《艾爾登法環》尤彌爾支線任務攻略.docx,ok,
214,【完整攻略】「修里耶」支線任務，詳細流程攻略｜溶泥大柴刀 | 托莉娜的微笑 | ,1Vm5GpkcrI3kZWdVeS9ecMeiHZMr1rsApVQFwDOrNfQ4,2024-06-25T03:52:07.118Z,https://docs.google.com/document/d/1Vm5GpkcrI3kZWdVeS9ecMeiHZMr1rsApVQFwDOrNfQ4/edit?usp=drivesdk,0214 - 【完整攻略】「修里耶」支線任務，詳細流程攻略｜溶泥大柴刀 _ 托莉娜的微笑 _.docx,ok,
215,【艾爾登法環】DLC最夢幻武器,1-ZcthyZp-2w7NZnexjKabxcwrjA2YO2ZWokMGjzgATE,2024-06-24T11:07:04.605Z,https://docs.google.com/document/d/1-ZcthyZp-2w7NZnexjKabxcwrjA2YO2ZWokMGjzgATE/edit?usp=drivesdk,0215 - 【艾爾登法環】DLC最夢幻武器.docx,ok,
216,【逃課神器】DLC前期就能拿的最強傳說級武器，古鐵隕石大劍!取得方法詳細攻略 | 艾爾登法環DLC 黃金樹幽影,1x9cFsnxN4IaGYmS5IHklo-_RBybBH57qpb8rXpH8HnI,2024-06-23T13:31:35.588Z,https://docs.google.com/document/d/1x9cFsnxN4IaGYmS5IHklo-_RBybBH57qpb8rXpH8HnI/edit?usp=drivesdk,0216 - 【逃課神器】DLC前期就能拿的最強傳說級武器，古鐵隕石大劍!取得方法詳細攻略 _ 艾爾登法環DLC 黃金樹幽影.docx,ok,
217,【艾爾登法環 黃金樹幽影】穿刺者矛 | 幽影城BOSS路線 | 艾爾登法環,1-FbTi1APS68XdzVf57dWg2kPiTdGduOXD86ZYg-AhIo,2024-06-23T10:46:51.668Z,https://docs.google.com/document/d/1-FbTi1APS68XdzVf57dWg2kPiTdGduOXD86ZYg-AhIo/edit?usp=drivesdk,0217 - 【艾爾登法環 黃金樹幽影】穿刺者矛 _ 幽影城BOSS路線 _ 艾爾登法環.docx,ok,
218,【逃課神器】反手劍 | 艾爾登法環DLC 黃金樹幽影,1Q5xKUVikOjfEoAL0oKwbZxRnkgFICTzngcct8Z2whcA,2024-06-23T09:12:30.577Z,https://docs.google.com/document/d/1Q5xKUVikOjfEoAL0oKwbZxRnkgFICTzngcct8Z2whcA/edit?usp=drivesdk,0218 - 【逃課神器】反手劍 _ 艾爾登法環DLC 黃金樹幽影.docx,ok,
219,【艾爾登法環DLC】幽影之地全地圖碎片收集，超詳細路徑走法攻略,15xnIxLUHFBUrx_rMF5n55ahc4CpE3jERnWsseSFlhT4,2024-06-22T06:44:20.789Z,https://docs.google.com/document/d/15xnIxLUHFBUrx_rMF5n55ahc4CpE3jERnWsseSFlhT4/edit?usp=drivesdk,0219 - 【艾爾登法環DLC】幽影之地全地圖碎片收集，超詳細路徑走法攻略.docx,ok,
220,【艾爾登法環DLC】雙刀,1ploeAtrzp7eVE1-dTEcLKilVGgOqmYv2YB6la2eZJmM,2024-06-21T11:20:58.425Z,https://docs.google.com/document/d/1ploeAtrzp7eVE1-dTEcLKilVGgOqmYv2YB6la2eZJmM/edit?usp=drivesdk,0220 - 【艾爾登法環DLC】雙刀.docx,ok,
221,【艾爾登法環DLC】前期最快能拿到的強力失色武器，取得方法詳細攻略,1WmQt6LqHIhPwdDaw_Y7Cmg-Gp3ebZaW-DgH3DXrU_rg,2024-06-21T11:17:47.077Z,https://docs.google.com/document/d/1WmQt6LqHIhPwdDaw_Y7Cmg-Gp3ebZaW-DgH3DXrU_rg/edit?usp=drivesdk,0221 - 【艾爾登法環DLC】前期最快能拿到的強力失色武器，取得方法詳細攻略.docx,ok,
222,【艾爾登法環DLC】雙刀 | 艾爾登法環,1RYzDwZ0kwDXv2d15ngOU5JeLA1GsZQ4n8kx8azd6BzI,2024-06-21T08:36:54.921Z,https://docs.google.com/document/d/1RYzDwZ0kwDXv2d15ngOU5JeLA1GsZQ4n8kx8azd6BzI/edit?usp=drivesdk,0222 - 【艾爾登法環DLC】雙刀 _ 艾爾登法環.docx,ok,
223,【新T0武器】極度破壞遊戲體驗,1a_7Xbfp5wMG4nY3PpNBOTjEuo5QznbhTkXj4YysY5tQ,2024-06-21T07:42:51.836Z,https://docs.google.com/document/d/1a_7Xbfp5wMG4nY3PpNBOTjEuo5QznbhTkXj4YysY5tQ/edit?usp=drivesdk,0223 - 【新T0武器】極度破壞遊戲體驗.docx,ok,
224,【懶人包】Switch直面會重點遊戲一次看，真正的薩爾達傳說新作,1t0T0-1e3STTA-uYy6z7lof-rDH23dxd4asAUbhljV3k,2024-06-19T12:29:29.066Z,https://docs.google.com/document/d/1t0T0-1e3STTA-uYy6z7lof-rDH23dxd4asAUbhljV3k/edit?usp=drivesdk,0224 - 【懶人包】Switch直面會重點遊戲一次看，真正的薩爾達傳說新作.docx,ok,
225,【搶先看】艾爾登法環DLC黃金樹幽影全武器詳細展示介紹,1xfIJiNsMW2cUBx8aEjlxD0RCzGhsvk6VWHTmhG8LbNU,2024-06-17T11:50:42.782Z,https://docs.google.com/document/d/1xfIJiNsMW2cUBx8aEjlxD0RCzGhsvk6VWHTmhG8LbNU/edit?usp=drivesdk,0225 - 【搶先看】艾爾登法環DLC黃金樹幽影全武器詳細展示介紹.docx,ok,
226,【BUG刷錢】最新1,14mhRIuT95w0ff8Y9k5gZ_bCexl3MxqE-MryHN4wNUOU,2024-06-15T11:25:13.739Z,https://docs.google.com/document/d/14mhRIuT95w0ff8Y9k5gZ_bCexl3MxqE-MryHN4wNUOU/edit?usp=drivesdk,0226 - 【BUG刷錢】最新1.docx,ok,
227,【懶人包】艾爾登法環DLC黃金樹幽影新增內容一次看，見證史上最豐富DLC!,1wzkH_IpqTmhJvpxmqxTPYMpbA6vRR8oyuZkDet092UA,2024-06-14T21:52:25.648Z,https://docs.google.com/document/d/1wzkH_IpqTmhJvpxmqxTPYMpbA6vRR8oyuZkDet092UA/edit?usp=drivesdk,0227 - 【懶人包】艾爾登法環DLC黃金樹幽影新增內容一次看，見證史上最豐富DLC!.docx,ok,
228,【買之前必看】魔物獵人物語重製了哪些內容,1VZzdO1o6jrvuMD2NnMo8VAEDbQgptJaHVwtGVRArRHc,2024-06-03T05:46:49.394Z,https://docs.google.com/document/d/1VZzdO1o6jrvuMD2NnMo8VAEDbQgptJaHVwtGVRArRHc/edit?usp=drivesdk,0228 - 【買之前必看】魔物獵人物語重製了哪些內容.docx,ok,
229,【超稀有】如何獲取最稀有型態的耀西,1D3UeCNAvGiy2QdDSUpSlhPTxmcuB4TuyW_hQVF1SQO4,2024-05-28T17:19:57.426Z,https://docs.google.com/document/d/1D3UeCNAvGiy2QdDSUpSlhPTxmcuB4TuyW_hQVF1SQO4/edit?usp=drivesdk,0229 - 【超稀有】如何獲取最稀有型態的耀西.docx,ok,
230,【法杖攻略】首次通關就靠法杖! 又簡單又強力的法杖通關構築分享!,1RgMB5fTl-J7DyW9r36Y3v9hGyD4JugnG9j_tCqp5xMU,2024-05-13T13:00:02.650Z,https://docs.google.com/document/d/1RgMB5fTl-J7DyW9r36Y3v9hGyD4JugnG9j_tCqp5xMU/edit?usp=drivesdk,0230 - 【法杖攻略】首次通關就靠法杖! 又簡單又強力的法杖通關構築分享!.docx,ok,
231,【完整評測】黑帝斯2破關心得，現在值得入手嗎,125t_MBJbJwAD0id_sNODMIlB3PlNFmoZ8_-3p3vkOuo,2024-05-13T07:11:13.289Z,https://docs.google.com/document/d/125t_MBJbJwAD0id_sNODMIlB3PlNFmoZ8_-3p3vkOuo/edit?usp=drivesdk,0231 - 【完整評測】黑帝斯2破關心得，現在值得入手嗎.docx,ok,
232,【新手必看】前期開荒實用的十個小技巧，看完少走歪路,1O_tkMaRhnJYedx8eeFYBypLzyW2WoVtJlnU9mqTTjps,2024-05-09T12:28:34.767Z,https://docs.google.com/document/d/1O_tkMaRhnJYedx8eeFYBypLzyW2WoVtJlnU9mqTTjps/edit?usp=drivesdk,0232 - 【新手必看】前期開荒實用的十個小技巧，看完少走歪路.docx,ok,
233,【新手必看】全房間門圖示解說，這些門前期絕不能錯過,1h8zstcS4y_ToAtlOI48lgvX3Uc8aTdmCJZSyO2KIpQY,2024-05-08T11:58:58.682Z,https://docs.google.com/document/d/1h8zstcS4y_ToAtlOI48lgvX3Uc8aTdmCJZSyO2KIpQY/edit?usp=drivesdk,0233 - 【新手必看】全房間門圖示解說，這些門前期絕不能錯過.docx,ok,
234,【最速刷錢】100%成功，前期最輕鬆效率的賺錢方法 | 艾爾登法環,15jtUKRkFRp3kZkxwgFiHXD26zqZEkjlNhr7r0u_mBLg,2024-05-05T16:26:02.038Z,https://docs.google.com/document/d/15jtUKRkFRp3kZkxwgFiHXD26zqZEkjlNhr7r0u_mBLg/edit?usp=drivesdk,0234 - 【最速刷錢】100%成功，前期最輕鬆效率的賺錢方法 _ 艾爾登法環.docx,ok,
235,【震撼】99%星露谷玩家都不知道的10個隱藏秘密《Stardew Valley》,1_NLs9RFxYNunTfBQj1aaVMa9PisgzVmSHcKfYQTI7GM,2023-09-11T07:14:53.686Z,https://docs.google.com/document/d/1_NLs9RFxYNunTfBQj1aaVMa9PisgzVmSHcKfYQTI7GM/edit?usp=drivesdk,0235 - 【震撼】99%星露谷玩家都不知道的10個隱藏秘密《Stardew Valley》.docx,ok,
236,【入手前必看】Fae Farm好玩嗎,17jPCYjiLmWWMOTCoyQTKzl8Eni_du3HBBI1HiABAL8g,2023-09-10T06:06:22.082Z,https://docs.google.com/document/d/17jPCYjiLmWWMOTCoyQTKzl8Eni_du3HBBI1HiABAL8g/edit?usp=drivesdk,0236 - 【入手前必看】Fae Farm好玩嗎.docx,ok,
237,【必拿】前期就能使用6環法術,1rx6x20hlJhU-LJR-ADnXZCz4JAtmlke6pKeezC0Egpo,2023-09-03T15:36:29.582Z,https://docs.google.com/document/d/1rx6x20hlJhU-LJR-ADnXZCz4JAtmlke6pKeezC0Egpo/edit?usp=drivesdk,0237 - 【必拿】前期就能使用6環法術.docx,ok,
238,【超實用】10個你還不知道的博德之門3小技巧《博德之門3》,11Zu99rYu7XDyehe5aSXn18KhP5S5VIavmeyxMx2RGCI,2023-08-31T13:14:29.441Z,https://docs.google.com/document/d/11Zu99rYu7XDyehe5aSXn18KhP5S5VIavmeyxMx2RGCI/edit?usp=drivesdk,0238 - 【超實用】10個你還不知道的博德之門3小技巧《博德之門3》.docx,ok,
239,【Top10】遊戲前期最強力實用的10種法術 《博德之門3》,1jvXdrMGD7q593SFmseppDNjBnhF16Vp68Ry-FFQu560,2023-08-23T12:38:37.763Z,https://docs.google.com/document/d/1jvXdrMGD7q593SFmseppDNjBnhF16Vp68Ry-FFQu560/edit?usp=drivesdk,0239 - 【Top10】遊戲前期最強力實用的10種法術 《博德之門3》.docx,ok,
240,【超簡單】輕鬆財富自由! 最簡單安全的扒竊方法教學,1S_talkLwNTdTBtgJTpyVWhF8cn1jX8CThlsJIAUrLio,2023-08-20T06:33:01.354Z,https://docs.google.com/document/d/1S_talkLwNTdTBtgJTpyVWhF8cn1jX8CThlsJIAUrLio/edit?usp=drivesdk,0240 - 【超簡單】輕鬆財富自由! 最簡單安全的扒竊方法教學.docx,ok,
241,【實用】再也不過重! 背包整理的5個小技巧 《博德之門3》,1AEWrjjkfuJlqAq_R3H75b7pj-iUGjoNeC6_0XWlXGUc,2023-08-18T19:31:49.659Z,https://docs.google.com/document/d/1AEWrjjkfuJlqAq_R3H75b7pj-iUGjoNeC6_0XWlXGUc/edit?usp=drivesdk,0241 - 【實用】再也不過重! 背包整理的5個小技巧 《博德之門3》.docx,ok,
242,【震撼】戒心長刀，10個你還不知道的使用方法 《薩爾達傳說:王國之淚》,1p1LwN6UDXLHUNQetfnNRPEtsXI7qHv4JrhEbT4BQOkE,2023-08-13T17:53:17.283Z,https://docs.google.com/document/d/1p1LwN6UDXLHUNQetfnNRPEtsXI7qHv4JrhEbT4BQOkE/edit?usp=drivesdk,0242 - 【震撼】戒心長刀，10個你還不知道的使用方法 《薩爾達傳說_王國之淚》.docx,ok,
243,【畢業套裝】80防禦1.3攻擊! 最強的防具混搭組合,1UY5nO7D0Lf2CmrdHb0Q9Y6gctWjU6PoNJhwZ9lz3ENc,2023-08-11T05:48:42.296Z,https://docs.google.com/document/d/1UY5nO7D0Lf2CmrdHb0Q9Y6gctWjU6PoNJhwZ9lz3ENc/edit?usp=drivesdk,0243 - 【畢業套裝】80防禦1.3攻擊! 最強的防具混搭組合.docx,ok,
244,【全能載具】完全體鋼彈! 5個你不知道的魂之賢者實用技巧《薩爾達傳說 : 王國之淚》,1mzeLpmGH1jJ2Qhv7Ylb52Dp_WhFTFchpsbDTAw8rkQk,2023-07-31T12:03:43.113Z,https://docs.google.com/document/d/1mzeLpmGH1jJ2Qhv7Ylb52Dp_WhFTFchpsbDTAw8rkQk/edit?usp=drivesdk,0244 - 【全能載具】完全體鋼彈! 5個你不知道的魂之賢者實用技巧《薩爾達傳說 _ 王國之淚》.docx,ok,
245,【速刷電池】最速擴充16顆電池，詳細電池升級攻略,1M-Mqg97knABVu5Zx7l_SKEtnU8kecjCDfDmXeUAuaeM,2023-07-31T12:03:06.042Z,https://docs.google.com/document/d/1M-Mqg97knABVu5Zx7l_SKEtnU8kecjCDfDmXeUAuaeM/edit?usp=drivesdk,0245 - 【速刷電池】最速擴充16顆電池，詳細電池升級攻略.docx,ok,
